beta,fval,gamma,n,phim,s1,t0,ti,tr
1.4,482.4160444809596,0.1,2701743.0,0.06248913514140282,0.01,27.424694865258026,5.5,2.75
1.4,426.0195587895203,0.1,2701743.0,0.13031199924203685,0.005,22.777845291037742,5.5,3.0
1.4,427.762008640443,0.1,2701743.0,0.08333230869807016,0.0075,24.769872106747982,5.5,3.0
1.4,428.96962537140115,0.1,2701743.0,0.06667520972353952,0.01,25.764362608231906,5.5,3.0
1.4,373.46346791511604,0.1,2701743.0,0.1212545329641321,0.005,22.319093354100755,5.5,3.25
1.4,375.63227182488464,0.1,2701743.0,0.07639239064231264,0.0075,24.30991920471222,5.5,3.25
1.4,377.15234437695074,0.1,2701743.0,0.0606738092936394,0.01,25.303467413676717,5.5,3.25
1.4,323.8978959685875,0.1,2701743.0,0.1178312589494722,0.005,21.640574282274336,5.5,3.5
1.4,324.91322965956647,0.1,2701743.0,0.0928894075216576,0.0075,22.635679274376024,5.5,3.5
1.4,327.8311042420902,0.1,2701743.0,0.05780664610351779,0.01,24.621884054490195,5.5,3.5
1.4,439.3603628917674,0.15,2701743.0,0.11104501851492082,0.005,21.500832434284114,4.5,2.5
1.4,442.45770171501425,0.15,2701743.0,0.07037639655688308,0.0075,23.490958475650153,4.5,2.5
1.4,444.61615787233484,0.15,2701743.0,0.05606466883547857,0.01,24.484057664302902,4.5,2.5
1.4,361.9286646766803,0.15,2701743.0,0.11903661061957801,0.005,20.130141630751552,4.5,2.75
1.4,365.2804706821931,0.15,2701743.0,0.07391385853112921,0.0075,22.119734428925234,4.5,2.75
1.4,367.6486715679634,0.15,2701743.0,0.058294572323074195,0.01,22.880348734041746,4.5,2.75
1.4,288.29702650199573,0.15,2701743.0,0.1077800062490603,0.005,19.52018067425108,4.5,3.0
1.4,291.9941086649504,0.15,2701743.0,0.06579324552101198,0.0075,21.50544923449514,4.5,3.0
1.4,294.6533834749017,0.15,2701743.0,0.0514552073474996,0.01,22.494976753913363,4.5,3.0
1.4,227.78362836339247,0.15,2701743.0,0.10211418555980908,0.005,19.146808164576647,4.5,3.25
1.4,231.6342995261354,0.15,2701743.0,0.06140879915385064,0.0075,21.12915576025125,4.5,3.25
1.4,234.451971295525,0.15,2701743.0,0.04767681133345766,0.01,22.116517618337937,4.5,3.25
1.4,178.88560068715583,0.15,2701743.0,0.10053847050845792,0.005,18.5827633720271,4.5,3.5
1.4,181.89711042231386,0.15,2701743.0,0.05967609365435701,0.0075,20.559160876890033,4.5,3.5
1.4,184.1520889942235,0.15,2701743.0,0.04604264957978965,0.01,21.54220946226441,4.5,3.5
1.4,405.11442009282007,0.15,2701743.0,0.11746421289530787,0.005,22.512177875619575,4.75,2.5
1.4,407.87529724778506,0.15,2701743.0,0.07537836346117602,0.0075,24.502262061309892,4.75,2.5
1.4,409.7835495551469,0.15,2701743.0,0.06042187315166457,0.01,25.495354615345242,4.75,2.5
1.4,331.11135727274865,0.15,2701743.0,0.12353629027549332,0.005,21.144268663392907,4.75,2.75
1.4,334.091283427115,0.15,2701743.0,0.0776960862551948,0.0075,23.133618344186353,4.75,2.75
1.4,336.1848112165758,0.15,2701743.0,0.061659951952043573,0.01,24.12616956356688,4.75,2.75
1.4,262.9655497801274,0.15,2701743.0,0.11037114338683425,0.005,20.56362447374066,4.75,3.0
1.4,266.221718670652,0.15,2701743.0,0.0682565974348979,0.0075,22.548563472499172,4.75,3.0
1.4,268.54481664860714,0.15,2701743.0,0.05372677354488489,0.01,23.537868446537118,4.75,3.0
1.4,207.74064238339486,0.15,2701743.0,0.10323512765601876,0.005,20.18749547169651,4.75,3.25
1.4,211.05419793584224,0.15,2701743.0,0.06290595096845857,0.0075,22.169220789606044,4.75,3.25
1.4,213.46090624453092,0.15,2701743.0,0.04916022397153737,0.01,23.156145316669743,4.75,3.25
1.4,165.81119271539424,0.15,2701743.0,0.10032186377493921,0.005,19.65198141481191,4.75,3.5
1.4,168.29271720388948,0.15,2701743.0,0.060346734341101896,0.0075,21.627392002160974,4.75,3.5
1.4,170.1416682872779,0.15,2701743.0,0.046869552263581846,0.01,22.609896929283586,4.75,3.5
1.4,374.5578673867554,0.15,2701743.0,0.12360678543170728,0.005,23.522361088139952,5.0,2.5
1.4,377.02138988916397,0.15,2701743.0,0.0802580224966827,0.0075,25.5123426976509,5.0,2.5
1.4,378.7108923310805,0.15,2701743.0,0.06470948398852022,0.01,26.50548137186609,5.0,2.5
1.4,304.0038398029065,0.15,2701743.0,0.12765530256640265,0.005,22.157843738858887,5.0,2.75
1.4,306.6500829818227,0.15,2701743.0,0.08125898552259282,0.0075,24.14697261129675,5.0,2.75
1.4,310.8044343791178,0.15,2701743.0,0.05182322167374756,0.01,26.130037082610215,5.0,2.75
1.4,241.12091765349493,0.15,2701743.0,0.1126094389771905,0.005,21.607090374654106,5.0,3.0
1.4,243.9810428467912,0.15,2701743.0,0.07049908941324846,0.0075,23.591526254439273,5.0,3.0
1.4,246.00601664296627,0.15,2701743.0,0.05582976090503185,0.01,24.580689408626053,5.0,3.0
1.4,191.13414415959878,0.15,2701743.0,0.10403906427425527,0.005,21.22852631761814,5.0,3.25
1.4,193.96361827189529,0.15,2701743.0,0.06418931216667809,0.0075,23.209550539079178,5.0,3.25
1.4,196.0049686994524,0.15,2701743.0,0.050474130783721385,0.01,24.196236186736858,5.0,3.25
1.4,155.66622584125633,0.15,2701743.0,0.09985611509929158,0.005,20.72132587022754,5.0,3.5
1.4,157.6712490530637,0.15,2701743.0,0.0608276629050477,0.0075,22.695862317272926,5.0,3.5
1.4,159.16038356515568,0.15,2701743.0,0.04753908853349194,0.01,23.67787847333405,5.0,3.5
1.4,347.5875293495444,0.15,2701743.0,0.12945761720974283,0.005,24.531321798946877,5.25,2.5
1.4,349.787137074639,0.15,2701743.0,0.08499540925314124,0.0075,26.52120580394884,5.25,2.5
1.4,353.1291177808423,0.15,2701743.0,0.05588962140655955,0.01,28.505858606553325,5.25,2.5
1.4,281.50827095514467,0.15,2701743.0,0.10541857735546423,0.005,24.165798952780715,5.25,2.75
1.4,282.81025201162817,0.15,2701743.0,0.08460283647204825,0.0075,25.159647408988512,5.25,2.75
1.4,286.45583605466203,0.15,2701743.0,0.05456709397493746,0.01,27.142638228425014,5.25,2.75
1.4,222.5955825282126,0.15,2701743.0,0.11451812088032365,0.005,22.650173102394774,5.25,3.0
1.4,225.0994888549396,0.15,2701743.0,0.07252785339208778,0.0075,24.634156107211133,5.25,3.0
1.4,226.85957438048843,0.15,2701743.0,0.057767380500294216,0.01,25.623094399580957,5.25,3.0
1.4,177.73806769197424,0.15,2701743.0,0.10455897825444574,0.005,22.269530075657585,5.25,3.25
1.4,180.13104975438353,0.15,2701743.0,0.06527206932167426,0.0075,24.249884323866738,5.25,3.25
1.4,181.8472335170279,0.15,2701743.0,0.05162600802270556,0.01,25.236176578163928,5.25,3.25
1.4,148.2223641437847,0.15,2701743.0,0.09917831095343392,0.005,21.79046012681455,5.25,3.5
1.4,149.79896343872537,0.15,2701743.0,0.061137467418895655,0.0075,23.764086684745568,5.25,3.5
1.4,150.96903210231966,0.15,2701743.0,0.04806401590702948,0.01,24.74554629551692,5.25,3.5
1.4,324.0811121983722,0.15,2701743.0,0.13500716716960162,0.005,25.538708604551594,5.5,2.5
1.4,326.04567295442945,0.15,2701743.0,0.08957570583259386,0.0075,27.528555002074075,5.5,2.5
1.4,329.00186483714975,0.15,2701743.0,0.0595164812730276,0.01,29.513231382605902,5.5,2.5
1.4,261.26180519055305,0.15,2701743.0,0.10872154255459045,0.005,25.177874470196905,5.5,2.75
1.4,262.4111452836443,0.15,2701743.0,0.08772403656267846,0.0075,26.171541038131323,5.5,2.75
1.4,265.6053377515424,0.15,2701743.0,0.057186611705760525,0.01,28.15437104270459,5.5,2.75
1.4,207.2135095750238,0.15,2701743.0,0.11611678891482782,0.005,23.692569960865296,5.5,3.0
1.4,209.39678347457271,0.15,2701743.0,0.07435084524211169,0.0075,25.676236363566176,5.5,3.0
1.4,210.92120729566176,0.15,2701743.0,0.05954166920175687,0.01,26.664994379500133,5.5,3.0
1.4,167.32798706418816,0.15,2701743.0,0.10482325274980486,0.005,23.31010236844664,5.5,3.25
1.4,169.32739937086,0.15,2701743.0,0.06616905848868218,0.0075,25.290033210709858,5.5,3.25
1.4,170.7540284761095,0.15,2701743.0,0.05262554422592943,0.01,26.275942696647725,5.5,3.25
1.4,143.2607198009779,0.15,2701743.0,0.09831935231449049,0.005,22.859164968785155,5.5,3.5
1.4,143.77725430323713,0.15,2701743.0,0.0776008261026934,0.0075,23.84700353015862,5.5,3.5
1.4,145.33937113521657,0.15,2701743.0,0.048457607476618036,0.01,25.81275044253019,5.5,3.5
1.4,221.19016551750525,0.2,2701743.0,0.09964342640247006,0.005,22.30630308844507,4.5,2.5
1.4,224.835770279581,0.2,2701743.0,0.06325858812232647,0.0075,24.28710435888618,4.5,2.5
1.4,227.40086260601134,0.2,2701743.0,0.050453649682970905,0.01,25.27393736318141,4.5,2.5
1.4,163.3844824915922,0.2,2701743.0,0.10248073803697194,0.005,21.082319275893084,4.5,2.75
1.4,166.04238647931524,0.2,2701743.0,0.0638145950111442,0.0075,22.93098479828197,4.5,2.75
1.4,167.82057617144855,0.2,2701743.0,0.05041513876669154,0.01,23.912548098134426,4.5,2.75
1.4,137.11322626483067,0.2,2701743.0,0.0880938286429043,0.005,20.760066439140456,4.5,3.0
1.4,137.89112082480065,0.2,2701743.0,0.054004725586723784,0.0075,22.7228076577806,4.5,3.0
1.4,138.56820098378037,0.2,2701743.0,0.042361027185073216,0.01,23.69665875885383,4.5,3.0
1.4,146.2301249994806,0.2,2701743.0,0.07848229719172162,0.005,20.671546735663682,4.5,3.25
1.4,143.92581795593915,0.2,2701743.0,0.04749763464063573,0.0075,22.620501271831607,4.5,3.25
1.4,142.48237096866765,0.2,2701743.0,0.037042743462882194,0.01,23.584453185673922,4.5,3.25
1.4,194.69808241561304,0.2,2701743.0,0.07179383158208444,0.005,20.5780726893651,4.5,3.5
1.4,187.86223275169397,0.2,2701743.0,0.04298684461438115,0.0075,22.514079046064197,4.5,3.5
1.4,183.20842396024244,0.2,2701743.0,0.033372012186462435,0.01,23.468559231237336,4.5,3.5
1.4,203.18502349909605,0.2,2701743.0,0.10485672326289938,0.005,23.333480492827277,4.75,2.5
1.4,206.1720452162252,0.2,2701743.0,0.0673995167326322,0.0075,25.31441717175442,4.75,2.5
1.4,208.25870207060032,0.2,2701743.0,0.05408733785576496,0.01,26.301363223457635,4.75,2.5
1.4,153.32882033672212,0.2,2701743.0,0.10574820134765005,0.005,22.11709640213425,4.75,2.75
1.4,155.3479086670789,0.2,2701743.0,0.06667157172883995,0.0075,24.094189225829012,4.75,2.75
1.4,156.81227683715986,0.2,2701743.0,0.05300073374616579,0.01,25.078390796687216,4.75,2.75
1.4,135.85208719932572,0.2,2701743.0,0.08969091316493405,0.005,21.83608088382738,4.75,3.0
1.4,136.01255975606577,0.2,2701743.0,0.05569317602698934,0.0075,23.798590202128814,4.75,3.0
1.4,136.23270786594713,0.2,2701743.0,0.04396164520179661,0.01,24.772393048118815,4.75,3.0
1.4,152.46251006579504,0.2,2701743.0,0.07891576358634983,0.005,21.744494456680545,4.75,3.25
1.4,149.6150480573267,0.2,2701743.0,0.04838145857399519,0.0075,23.69330032220413,4.75,3.25
1.4,147.77018021668601,0.2,2701743.0,0.03797180190357773,0.01,24.65726381216284,4.75,3.25
1.4,206.80182478061948,0.2,2701743.0,0.07136736101857284,0.005,21.643539132314814,4.75,3.5
1.4,199.62918231036167,0.2,2701743.0,0.04329108123251572,0.0075,23.57915975155697,4.75,3.5
1.4,194.7362788206765,0.2,2701743.0,0.03382143119856931,0.01,24.533620378342075,4.75,3.5
1.4,189.19811014112517,0.2,2701743.0,0.10979029335225954,0.005,24.359330359140635,5.0,2.5
1.4,191.6278661890955,0.2,2701743.0,0.07140119346541178,0.0075,26.340374939295522,5.0,2.5
1.4,193.31400845263406,0.2,2701743.0,0.057629184130571845,0.01,27.327501248228675,5.0,2.5
1.4,146.85012177486556,0.2,2701743.0,0.10868362570296004,0.005,23.150845832066288,5.0,2.75
1.4,148.30869987028922,0.2,2701743.0,0.06934709634440034,0.0075,25.127920065227443,5.0,2.75
1.4,150.73796556591378,0.2,2701743.0,0.044387279992738164,0.01,27.09261467162456,5.0,2.75
1.4,137.2147575863123,0.2,2701743.0,0.09102395601625342,0.005,22.91055006889337,5.0,3.0
1.4,136.86747623602372,0.2,2701743.0,0.057208098564722684,0.0075,24.87285441805499,5.0,3.0
1.4,136.7172292372993,0.2,2701743.0,0.04542637763306871,0.01,25.84670836124994,5.0,3.0
1.4,160.55645981740832,0.2,2701743.0,0.07915070393117388,0.005,22.815790371795785,5.0,3.25
1.4,157.27766971333062,0.2,2701743.0,0.04912106630745936,0.0075,24.764276157461317,5.0,3.25
1.4,155.12041439868008,0.2,2701743.0,0.03878278015348794,0.01,25.728281755210972,5.0,3.25
1.4,219.94893861464203,0.2,2701743.0,0.07081063123936714,0.005,22.70698536522314,5.0,3.5
1.4,212.53169534506804,0.2,2701743.0,0.04348311102838965,0.0075,24.642202706702726,5.0,3.5
1.4,207.47345117457874,0.2,2701743.0,0.0341759324097136,0.01,25.596761391584238,5.0,3.5
1.4,178.9260072168092,0.2,2701743.0,0.11443925368131314,0.005,25.383642159545076,5.25,2.5
1.4,180.88373427611853,0.2,2701743.0,0.07525002375249026,0.0075,27.364757114571056,5.25,2.5
1.4,183.91700053059344,0.2,2701743.0,0.049594361011272084,0.01,29.33637093453612,5.25,2.5
1.4,144.03043758598417,0.2,2701743.0,0.08938822726324461,0.005,25.173115928787144,5.25,2.75
1.4,144.5859055134107,0.2,2701743.0,0.07182810686854083,0.0075,26.16033214260225,5.25,2.75
1.4,146.24401510135908,0.2,2701743.0,0.04648860766415791,0.01,28.12529254224775,5.25,2.75
1.4,140.85108794041258,0.2,2701743.0,0.09209860142046712,0.005,24.043190794300475,5.25,3.0
1.4,140.13931669302255,0.2,2701743.0,0.058559522271463785,0.0075,25.944972994709126,5.25,3.0
1.4,139.68975974418188,0.2,2701743.0,0.04676166091971245,0.01,26.918919669969085,5.25,3.0
1.4,170.24282045690813,0.2,2701743.0,0.07921313997529245,0.005,23.88480128792469,5.25,3.25
1.4,166.62452922190337,0.2,2701743.0,0.04972858851754352,0.0075,25.833117200454147,5.25,3.25
1.4,164.22679787847287,0.2,2701743.0,0.03948545164638416,0.01,26.797193124620406,5.25,3.25
1.4,233.94109539551926,0.2,2701743.0,0.07014686414549301,0.005,23.76812572948888,5.25,3.5
1.4,226.35344672491323,0.2,2701743.0,0.04357791796336591,0.0075,25.7029185054938,5.25,3.5
1.4,221.18798252958024,0.2,2701743.0,0.034444584443011864,0.01,26.65758221736133,5.25,3.5
1.4,172.06815317960854,0.2,2701743.0,0.11880607155760312,0.005,26.40595126236248,5.5,2.5
1.4,173.62585087520563,0.2,2701743.0,0.07894128894676353,0.0075,28.3871684019681,5.5,2.5
1.4,176.0220718973946,0.2,2701743.0,0.052564022022285106,0.01,30.35922656757141,5.5,2.5
1.4,143.50323125464624,0.2,2701743.0,0.09174994967877452,0.005,26.20400349575218,5.5,2.75
1.4,143.83700740447708,0.2,2701743.0,0.07411980802660686,0.0075,27.19127647108352,5.5,2.75
1.4,144.85699560236347,0.2,2701743.0,0.04847792960702031,0.01,29.156407336011444,5.5,2.75
1.4,146.54604765347898,0.2,2701743.0,0.09298849907348782,0.005,25.075428261159985,5.5,3.0
1.4,145.49224749580637,0.2,2701743.0,0.059752983965270706,0.0075,27.042354361730908,5.5,3.0
1.4,144.84284671081207,0.2,2701743.0,0.047967878608190614,0.01,28.019781294739488,5.5,3.0
1.4,181.28654730498198,0.2,2701743.0,0.0791256924172785,0.005,24.951230410869154,5.5,3.25
1.4,177.4043366892233,0.2,2701743.0,0.050218010563903306,0.0075,26.89929024062229,5.5,3.25
1.4,174.82434946351336,0.2,2701743.0,0.04008816579307535,0.01,27.863498057696056,5.5,3.25
1.4,248.61090375287415,0.2,2701743.0,0.06939633549725516,0.005,24.826347561337442,5.5,3.5
1.4,245.1696947558854,0.2,2701743.0,0.05495606933531436,0.0075,25.79731532953479,5.5,3.5
1.4,235.68584620936286,0.2,2701743.0,0.03463799397736095,0.01,27.71569843152089,5.5,3.5
1.4,138.5399556079898,0.25,2701743.0,0.08106505405480649,0.005,23.487351015541364,4.5,2.5
1.4,137.88371057620904,0.25,2701743.0,0.05170273177271585,0.0075,25.444653426297123,4.5,2.5
1.4,137.57807934609102,0.25,2701743.0,0.0413671289972909,0.01,26.415440563637812,4.5,2.5
1.4,183.3004397673685,0.25,2701743.0,0.07694090235047157,0.005,22.664258843785113,4.5,2.75
1.4,177.99589883280217,0.25,2701743.0,0.04822605129440303,0.0075,24.60563937487078,4.5,2.75
1.4,174.49298850551244,0.25,2701743.0,0.03827786427255016,0.01,25.565135873169822,4.5,2.75
1.4,287.39530045026873,0.25,2701743.0,0.06021799991742369,0.005,22.864183586269398,4.5,3.0
1.4,274.3806224416445,0.25,2701743.0,0.037326532692473435,0.0075,24.77423500519189,4.5,3.0
1.4,265.53767482475916,0.25,2701743.0,0.029503488813522893,0.01,25.71184612865594,4.5,3.0
1.4,446.3001793638477,0.25,2701743.0,0.04824363512969865,0.005,22.999960559571925,4.5,3.25
1.4,423.55295275417615,0.25,2701743.0,0.029667242955443165,0.0075,24.914154708635007,4.5,3.25
1.4,407.8152879620678,0.25,2701743.0,0.023402510185743793,0.01,25.827738930535453,4.5,3.25
1.4,643.4844945918351,0.25,2701743.0,0.039391961217693665,0.005,22.99999513198565,4.5,3.5
1.4,610.7884860826716,0.25,2701743.0,0.024078009130916525,0.0075,25.000000937296562,4.5,3.5
1.4,588.1131529189947,0.25,2701743.0,0.018964116238702235,0.01,25.968868636310496,4.5,3.5
1.4,144.16694241074512,0.25,2701743.0,0.08486476703921815,0.005,24.540179145927326,4.75,2.5
1.4,142.93747884304358,0.25,2701743.0,0.05478300391764758,0.0075,26.498656894533312,4.75,2.5
1.4,142.21275059110025,0.25,2701743.0,0.04408977205748352,0.01,27.470456665254424,4.75,2.5
1.4,196.99636701013978,0.25,2701743.0,0.07908106287112526,0.005,23.72434305819693,4.75,2.75
1.4,191.50445034436055,0.25,2701743.0,0.05017598466012979,0.0075,25.66720410776687,4.75,2.75
1.4,187.8591696939139,0.25,2701743.0,0.04006084681257767,0.01,26.628002231142784,4.75,2.75
1.4,305.5771487461167,0.25,2701743.0,0.06123532514644135,0.005,23.924214195439106,4.75,3.0
1.4,292.9675986161738,0.25,2701743.0,0.038415703579436015,0.0075,25.836675136974762,4.75,3.0
1.4,284.41206807563947,0.25,2701743.0,0.030538088826077267,0.01,26.776368473410937,4.75,3.0
1.4,464.5671187666471,0.25,2701743.0,0.048658480035790035,0.005,23.999952306057793,4.75,3.25
1.4,442.91336103353876,0.25,2701743.0,0.030264310318128033,0.0075,25.971679382783616,4.75,3.25
1.4,428.06703539352094,0.25,2701743.0,0.024003658937001113,0.01,26.88832731866445,4.75,3.25
1.4,657.8921886473338,0.25,2701743.0,0.03948507671431984,0.005,24.000066361174014,4.75,3.5
1.4,626.9797928590799,0.25,2701743.0,0.0244113003724543,0.0075,26.000019323294175,4.75,3.5
1.4,605.646119013762,0.25,2701743.0,0.019320801075918756,0.01,26.999961517971684,4.75,3.5
1.4,152.38326732802838,0.25,2701743.0,0.08844889229417706,0.005,25.589703934047634,5.0,2.5
1.4,150.73402168692056,0.25,2701743.0,0.05774982460529361,0.0075,27.54928675923351,5.0,2.5
1.4,149.70665593633254,0.25,2701743.0,0.04673596154841579,0.01,28.522008727424968,5.0,2.5
1.4,212.04550688511546,0.25,2701743.0,0.08101614309583469,0.005,24.780552076719246,5.0,2.75
1.4,206.47070708168022,0.25,2701743.0,0.051998633079115404,0.0075,26.724875148955558,5.0,2.75
1.4,198.32605353768486,0.25,2701743.0,0.03358042275968567,0.01,28.640284516357738,5.0,2.75
1.4,324.0518383685417,0.25,2701743.0,0.0621129020430392,0.005,24.979516577214515,5.0,3.0
1.4,311.88154495304343,0.25,2701743.0,0.039410855178041895,0.0075,26.89443701614813,5.0,3.0
1.4,303.6446894022647,0.25,2701743.0,0.03149892101103566,0.01,27.836077240290273,5.0,3.0
1.4,482.54188277789655,0.25,2701743.0,0.04898813510739976,0.005,24.99997658255814,5.0,3.25
1.4,461.859013932204,0.25,2701743.0,0.030800140486835006,0.0075,26.999953017142925,5.0,3.25
1.4,447.83899620273115,0.25,2701743.0,0.024550619694753563,0.01,27.94302245970744,5.0,3.25
1.4,671.7939430645608,0.25,2701743.0,0.03952143684511142,0.005,24.999996738867416,5.0,3.5
1.4,642.5179207730648,0.25,2701743.0,0.02469068018555549,0.0075,27.00003414504295,5.0,3.5
1.4,622.4063580830112,0.25,2701743.0,0.019646138100842894,0.01,27.999967115241866,5.0,3.5
1.4,162.8111226443294,0.25,2701743.0,0.09182446097716035,0.005,26.635459192216587,5.25,2.5
1.4,160.86053680815303,0.25,2701743.0,0.0606015269632738,0.0075,28.596071755736144,5.25,2.5
1.4,158.1844085396177,0.25,2701743.0,0.04015769652628012,0.01,30.53766960963567,5.25,2.5
1.4,225.66829660705326,0.25,2701743.0,0.06662646483044099,0.005,26.808270062753564,5.25,2.75
1.4,222.60385881310538,0.25,2701743.0,0.05369934965915853,0.0075,27.778338939346824,5.25,2.75
1.4,214.44609024627212,0.25,2701743.0,0.03504155100610827,0.01,29.696502113180852,5.25,2.75
1.4,342.7132222474789,0.25,2701743.0,0.06288386463158091,0.005,25.99997096480238,5.25,3.0
1.4,330.9828069515143,0.25,2701743.0,0.04031876462143952,0.0075,27.947197708626298,5.25,3.0
1.4,323.07980820417987,0.25,2701743.0,0.03239073984925688,0.01,28.89070869251595,5.25,3.0
1.4,500.1854433372461,0.25,2701743.0,0.049229281333471875,0.005,26.00000058534701,5.25,3.25
1.4,480.428599200706,0.25,2701743.0,0.031281966499506014,0.0075,27.999993448513983,5.25,3.25
1.4,467.1247301867347,0.25,2701743.0,0.0250478565542988,0.01,28.99184964998754,5.25,3.25
1.4,685.2196949000869,0.25,2701743.0,0.03949142857517991,0.005,26.00002288962654,5.25,3.5
1.4,657.4472490726889,0.25,2701743.0,0.024932540594161872,0.0075,27.99998708112129,5.25,3.5
1.4,638.4602931217131,0.25,2701743.0,0.01993285419571618,0.01,28.999989915638572,5.25,3.5
1.4,175.11706696136082,0.25,2701743.0,0.0949973339475117,0.005,27.677044125676055,5.5,2.5
1.4,172.9565899147778,0.25,2701743.0,0.06333678363726833,0.0075,29.638763108934327,5.5,2.5
1.4,169.945923208035,0.25,2701743.0,0.04238514735484275,0.01,31.58233013783014,5.5,2.5
1.4,242.69511308546015,0.25,2701743.0,0.06824395099986666,0.005,27.856277524449325,5.5,2.75
1.4,239.66092532481466,0.25,2701743.0,0.055284855843279926,0.0075,28.827162125564143,5.5,2.75
1.4,231.58950856083064,0.25,2701743.0,0.03643446866149236,0.01,30.74797256058759,5.5,2.75
1.4,361.5106597959441,0.25,2701743.0,0.06353743264350512,0.005,26.99998473231352,5.5,3.0
1.4,350.16153828324576,0.25,2701743.0,0.04114583661922076,0.0075,28.99471072838553,5.5,3.0
1.4,342.5966758153851,0.25,2701743.0,0.03321709183760458,0.01,29.94007105536184,5.5,3.0
1.4,517.4726710807598,0.25,2701743.0,0.049398547915085744,0.005,27.0000630271224,5.5,3.25
1.4,498.6042725649452,0.25,2701743.0,0.03170787876220381,0.0075,29.000007347574346,5.5,3.25
1.4,485.9438553206326,0.25,2701743.0,0.02550560038069704,0.01,29.999981986211104,5.5,3.25
1.4,698.1987050122101,0.25,2701743.0,0.03941481200155399,0.005,27.000046654994662,5.5,3.5
1.4,686.4122566287475,0.25,2701743.0,0.03142717258701623,0.0075,27.999999320558178,5.5,3.5
1.4,653.8594456032288,0.25,2701743.0,0.0201871341053646,0.01,29.99999191136101,5.5,3.5
1.4,313.9295217876336,0.3,2701743.0,0.05666845001540372,0.005,25.36701690150213,4.5,2.5
1.4,299.8571953366485,0.3,2701743.0,0.03652349842478517,0.0075,27.279421009213458,4.5,2.5
1.4,290.5283495315226,0.3,2701743.0,0.02942905606036888,0.01,28.220188595000778,4.5,2.5
1.4,524.2411349345819,0.3,2701743.0,0.04748707726829451,0.005,24.911518522146913,4.5,2.75
1.4,500.38667155320746,0.3,2701743.0,0.03022360840689016,0.0075,26.78814600037423,4.5,2.75
1.4,484.13008302599707,0.3,2701743.0,0.0242403777180679,0.01,27.703813844309046,4.5,2.75
1.4,775.0634427191919,0.3,2701743.0,0.032764038279333565,0.005,25.14291997534899,4.5,3.0
1.4,736.1067061953106,0.3,2701743.0,0.020795111360221188,0.0075,27.000092444662684,4.5,3.0
1.4,709.33032762422,0.3,2701743.0,0.016683803768913368,0.01,27.999998154441293,4.5,3.0
1.4,1036.5355741749158,0.3,2701743.0,0.02312879666231915,0.005,25.55340251409621,4.5,3.25
1.4,984.9300596286008,0.3,2701743.0,0.01470484959744801,0.0075,27.360751352827055,4.5,3.25
1.4,948.751948412595,0.3,2701743.0,0.011864362130653061,0.01,28.225557082354285,4.5,3.25
1.4,1279.6605104876924,0.3,2701743.0,0.016774412333625692,0.005,26.025789752549645,4.5,3.5
1.4,1219.4768913258479,0.3,2701743.0,0.010673139207472652,0.0075,27.9605497451481,4.5,3.5
1.4,1176.9760149680005,0.3,2701743.0,0.008663083389716377,0.01,28.776898510154506,4.5,3.5
1.4,335.7558994114759,0.3,2701743.0,0.05930201322902913,0.005,26.39460026679522,4.75,2.5
1.4,322.5435211821917,0.3,2701743.0,0.03864268510918732,0.0075,28.312052466743168,4.75,2.5
1.4,313.7837874663557,0.3,2701743.0,0.03129645474702512,0.01,29.256686094406355,4.75,2.5
1.4,544.2172790344831,0.3,2701743.0,0.049038744173079005,0.005,25.94088426506039,4.75,2.75
1.4,522.3351997146639,0.3,2701743.0,0.03154514546657784,0.0075,27.824641581246336,4.75,2.75
1.4,507.4797437718841,0.3,2701743.0,0.025421873452419006,0.01,28.745615775417857,4.75,2.75
1.4,788.6426941870321,0.3,2701743.0,0.03369487346393983,0.005,26.135892483226172,4.75,3.0
1.4,753.0213930516936,0.3,2701743.0,0.021593887943857304,0.0075,28.000606974889862,4.75,3.0
1.4,728.6387988951345,0.3,2701743.0,0.017395146543036394,0.01,29.00001141910999,4.75,3.0
1.4,1041.5584145553469,0.3,2701743.0,0.02374054767847602,0.005,26.53230103134487,4.75,3.25
1.4,994.2172377872639,0.3,2701743.0,0.015223815026266005,0.0075,28.35138476706632,4.75,3.25
1.4,961.2296608147342,0.3,2701743.0,0.012322262144074307,0.01,29.225240594359708,4.75,3.25
1.4,1276.77123591182,0.3,2701743.0,0.017208482184751336,0.005,27.000006130043218,4.75,3.5
1.4,1221.176780768434,0.3,2701743.0,0.011039584068433953,0.0075,28.918859614775126,4.75,3.5
1.4,1182.1246794775416,0.3,2701743.0,0.008981884980534326,0.01,29.74870688546761,4.75,3.5
1.4,357.664013005691,0.3,2701743.0,0.06183022386746068,0.005,27.416318062645054,5.0,2.5
1.4,345.30073129264355,0.3,2701743.0,0.040712811213532124,0.0075,29.338623673411156,5.0,2.5
1.4,337.1157654053491,0.3,2701743.0,0.033134175826302154,0.01,30.286598785278173,5.0,2.5
1.4,563.5473539320111,0.3,2701743.0,0.05050298743284565,0.005,26.963151459939375,5.0,2.75
1.4,543.429102666629,0.3,2701743.0,0.03281875278136831,0.0075,28.85341199578446,5.0,2.75
1.4,513.2758101759221,0.3,2701743.0,0.021591218167002504,0.01,30.688811418405884,5.0,2.75
1.4,801.5069645273495,0.3,2701743.0,0.03456842247094575,0.005,27.12361370889043,5.0,3.0
